Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Day,Material_Brass,Material_Bronze,Material_Clay,Material_Marble,Material_Stone,Material_Unknown,Material_Wood,International_Yes,Express Shipment_Yes,Installation Included_Yes,Transport_Roadways,Transport_Unknown,Transport_Waterways,Fragile_Yes,Customer Information_Working Class,Remote Location_Unknown,Remote Location_Yes,Cost
0.26,21,11,103040,347.44,53.25,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1203.14
0.33,48,13,2065,9.6,24.31,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,393.47
0.83,15,8,7239,31.11,86.26,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1970.41
0.75,25,14,21020,126.04,51.83,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1291.82
0.86,41,25,5773155,37830.75,98.32,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,609990.64
0.34,15,7,2554,5.79,19.37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,201.81
0.63,0,0,1046,5.94,11.89,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,261.29
0.48,24,14,513,6.16,24.59,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,382.2
0.15,9,5,54,3.25,11.03,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,106.1
0.46,41,12,75499,138.49,91.4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1583.47
0.9,51,15,140501,428.91,87.56,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11828.18
0.18,51,20,6833,13.68,66.88,-4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,546.74
0.04,8,5,167,4.68,17.65,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,126.83
0.55,34,13,674,6.01,17.84,-4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,326.45
0.44,18,7,597,6.27,23.23,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,315.57
0.94,0,2,12,5.8,13,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,293.89
0.09,29,9,440,5.16,22.32,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,182.18
0.42,9,5,240,3.74,14.27,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,180.44
0.61,19,6,30510,55.54,62.66,-3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1311.57
0.95,6,5,423,3.34,14.3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,296.76
0.57,13,6,2682,17.01,20.76,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,386.78
0.49,42,8,23736,32.08,75.05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1072.6
0.89,48,0,200841,334.56,68.3,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6254.15
0.6,33,19,120846,244.03,82.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2565.15
0.59,45,0,22094065,51143.16,33.64,-2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,3117106.66
0.65,23,7,8830,20.94,72.33,-1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1407.13
0,24,0,74595,116.4,80.62,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5557.98
0.57,37,19,5790,24.84,25.22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,583.83
0.68,19,11,734,5.07,22.17,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,639.2
0.28,13,7,30563,19.07,84.93,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,583.45
0.4,38,22,177079,262.53,69.69,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1792.83
0.15,28,9,2320,6.84,13.87,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,191.05
0.33,12,7,2662,13.58,19.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,229.26
0.06,11,6,13393,23.84,45.47,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,371.76
0.52,27,17,39133,43.26,26.57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,607.96
0.22,48,27,150265,734.32,73.97,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2721.67
0.99,30,8,13701,54.74,39.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3075.81
0.27,31,6,173774,950.12,85.23,-4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,6023.71
0,24,9,1829,7.57,11.3,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,240.81
0.61,39,21,4775,13.96,11.13,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,458.83
0.42,11,6,15189,23.46,50.99,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,495.87
0.53,13,8,130902,479.16,56.84,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,3104.93
0.8,34,8,4870,9.87,21.27,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1667.38
0.19,3,2,33,6.82,12.33,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,161.92
0.64,14,6,865,5.58,16.11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,395.7
0.58,24,0,2116,5.44,11.31,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,270.91
0.7,8,5,606,4.55,17.48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,257.71
0.98,0,10,91129,422.68,80.41,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7670.55
0.39,40,16,2411058,7194.69,61.12,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,88371.54
0.52,26,12,859282,3529.41,64.19,-2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12381
0.64,6,5,57,5.31,24.67,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,264.09
0.07,0,0,0,3.81,11.57,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,148.63
0.08,15,8,3874,8.24,10.87,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,175.72
0.53,17,0,413,6.02,18.32,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,365.38
0.65,13,7,52901,324.94,51.96,-3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1861.01
0.63,12,7,13115,55.65,29.96,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1233.03
0.34,37,16,2270714,10848.67,70.47,3,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,49357.26
0.3,14,7,2613,5.69,14.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,196.51
0.18,11,7,1393,6.69,17.55,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,245.32
0,20,8,6522,15.4,49.19,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,821.33
0.24,18,6,578,3.37,21.32,-3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,163.63
0.78,30,0,0,20714.19,93.09,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,148935.15
0.52,35,0,2020993,2818.75,59.35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,17321.22
0.65,25,11,585685,2661.51,51.75,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10861.92
0.59,19,13,0,5.38,13.93,-1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,439.46
0.01,26,15,2028,6.27,17.8,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,157.2
0.13,34,15,1680232,3010.52,29.79,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,27815.73
0.4,39,0,1950,5.69,20.11,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,331.14
0.61,5,3,19,5.88,11.87,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,158.87
0.68,26,12,780,5.1,15.34,-4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,307.56
0.72,13,7,822,6.94,10.14,-2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,288.53
0.24,11,0,17825,51.57,63.12,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,589.09
0.79,0,7,771,4.14,15.76,-4,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,361.49
0.91,16,8,4714,19.96,13.56,-2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,450.11
0.65,0,0,1232,3.95,22.53,-3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,575.17
0.33,29,14,638,6.99,24.12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,267.84
0.34,5,3,0,5.5,14.82,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,225.98
0.79,9,5,247,6.39,16.93,-2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,367
0.1,36,10,2534,5.19,14.96,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,233.94
0.33,25,8,12530,66.39,98.26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1025.01
0.27,18,0,2867,10.48,13.44,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,255.77
0,45,15,4191874,21947.19,69.33,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,93959.33
0.58,0,7,0,7,13.71,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,343.74
0.33,23,6,3307,6.52,14.06,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,225.29
0.36,15,8,107735,430.85,44.47,-3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1715.6
0.74,16,6,1646,6.85,21.65,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,737.58
0.04,24,7,160100,237.18,38.47,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,577.31
0,31,19,0,23.12,45.46,-4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,325.7
0.01,33,29,186396,216.47,63.86,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,768.68
0.58,8,5,7203,27.05,84.32,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,885.27
0.28,13,7,359,3.86,16.55,-3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,156.77
0.47,25,14,0,3.18,10.36,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,237.7
0.69,23,10,530923,349.52,33.31,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4509.4
0.12,20,7,3102,3.35,24.79,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,194.53
0.11,39,18,52546,190.89,74.97,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,913.59
0.44,14,6,29045,82.14,78.26,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1527.97
0.32,7,4,253,4.37,20.63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,183.89
0.62,8,0,1566,6.55,20.03,-1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,395.63
0.67,24,8,4584,13.46,17.04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,382.3
0.14,20,8,1728,4.49,21.49,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,203.36
0.61,28,6,731,3.82,19.81,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,341.21
0.28,23,15,968,5.51,15.44,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,205.88
0.51,12,6,37265,87.75,64.95,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2149.56
0.12,21,10,143279,533.5,61.12,-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1223.85
0.1,21,0,222,4.12,23.75,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,160.8
0.42,14,8,176,6.84,23.11,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,255.88
0.71,25,6,5748,33.24,61.49,-3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1099.63
0.94,32,12,2499,6.4,24.08,-3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1424.77
0,27,12,1460,5.02,24.52,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,142.45
0.77,23,9,754,5.42,18.52,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,443.72
0.16,36,21,38586,166.79,89.79,-2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,688.76
0.4,13,6,108,5.4,13.27,-3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,151.15
0.22,42,19,199760,527.64,85.95,-3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3342.46
0.87,0,15,1089134,7109.65,73.1,-4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,372841.67
0.41,6,5,61,3.66,23.27,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,249.01
0.12,37,15,50623,200,82.75,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1026.35
0.67,8,4,3882,7.58,11.51,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,357.69
0.26,40,22,10366187,8651.51,73.25,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,172658.63
0.86,12,8,0,30.19,73.85,-4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1683.23
0.06,16,8,5389,4.53,60.43,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,361.18
0.18,7,0,70,3.91,14.52,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,126.62
0.6,24,11,386209,2182.92,68.46,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12003.54
0.55,3,3,70,4.2,11.14,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,201.16
0.1,19,6,57229,134.07,37.14,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,677.08
1,8,5,243,3.35,19.45,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,474.14
0.47,35,8,1539,6.04,15.69,-4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,272.55
0.12,16,7,5734,8.62,88.32,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,604.86
0.26,21,7,1008,3.08,22.59,-4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,192.92
0.82,12,6,372,5.77,24.75,-3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,483.07
0.77,17,7,188571,179.72,65.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2933.64
0.45,25,17,1070057,4058.13,74.85,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,24830.08
0.49,15,8,541,3.91,22.95,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,269.13
0.27,16,6,3538,6.81,14.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,166.24
0,9,0,0,3.66,16.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,163.55
0.68,12,8,2589,9.52,21.59,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,859.86
0.3,35,10,4175,17.67,13.81,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,416.57
0,0,6,119,3.7,10.88,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,164.68
0,30,8,11232,40.88,97.75,-3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1442.7
0.8,26,9,81516,332.84,85.77,-4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3215.58
0.25,25,6,80896,150.25,54.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,625.26
0,14,6,1736,7.41,20.78,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,219.5
0.76,10,5,4915,35.69,20.25,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,570
0.07,35,8,755,5.44,19.35,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,179.38
0.22,15,7,517,5.1,16.3,-1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,211.13
0.44,17,0,1298,4.45,13.72,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,246.03
0.51,26,12,2485,8.12,22.11,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,658.3
0.17,12,6,1487,5.99,13.07,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,172.6
0,0,4,82,6.61,16.39,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,153.1
0.28,16,8,349,3.21,18.64,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,160.73
0,0,5,476,6.71,10.06,-1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,130.45
0.4,32,9,15047,69.57,74.45,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1097.29
0.29,42,11,1820339,2607.78,35.67,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,10511.35
0.63,0,15,2502,18.1,21.65,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,471.13
0.96,25,11,0,2854.21,97.86,-2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,13858.6
0.17,12,8,145,6.23,21.87,-3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,161.67
0.04,20,0,0,12.43,75.91,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,341
0.37,18,9,482,3.06,11.64,-2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,161.88
0.73,9,5,100,3.7,24.26,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,323.8
0,3,3,16,4.42,11.79,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,110.66
0.56,39,12,3337,5.88,17,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,346.33
0.15,13,8,3743,6.13,12.25,-2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,191.05
0.62,10,4,900,5.31,22.87,-4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,352.29
0.59,30,6,12404,30.38,27.58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,616.22
0.43,21,10,118105,924.84,32.23,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,14823.04
0.6,21,10,159990,1351.99,51.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2910.36
0.14,14,0,42038,113.21,82.31,-3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,523.82
0.1,21,10,434,4.73,18.8,-1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,157.78
0.55,21,10,610,4.94,18.82,-2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,296.52
0.12,51,14,10148222,17619.63,99.33,-3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,31080.06
0.04,24,10,342,3.56,11.48,-4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,87.56
0.91,37,10,44596,412.29,74.58,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8562.67
0.03,24,7,3033,5.3,11.84,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,146.94
0.79,30,14,2458806,12416.18,36.71,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,27139.35
0.83,15,6,184,3.7,20.07,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,445.38
0.68,46,12,873,6.5,12.32,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,668
0.47,12,8,99414,154.15,96.56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1553.21
0.43,46,21,0,3539.79,38.37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,17399.39
0.02,20,9,5386,5.82,57.61,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,314.17
0.94,31,0,283704,569.36,87.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14862.24
0,29,14,770,5.55,13.52,-2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,955.59
0.02,23,14,10705,18.7,82.23,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,369
0.53,3,2,10,3.91,24.45,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,184.39
0.06,19,15,571,6.37,13.1,-2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,118.41
0,13,6,36333,89.66,53.16,-2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1541.07
0.33,30,16,2011,4,21.3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,243.7
0.77,12,8,1185,3,24.02,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,579.11
0.54,20,12,306918,182.39,71.24,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1185.56
0.51,3,3,51,3.33,17.01,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,170.03
0.56,5,0,3184,4.35,24.09,-3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,334.07
0.93,20,10,9714,60.7,39.83,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3650.28
0.31,24,9,2202,5.45,23.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,315.11
0.91,18,13,1192,11.19,24.83,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,891.03
0.6,16,7,143,4.38,20.7,-3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,327.98
0.37,20,7,598,4.08,19.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,189.08
0.5,3,2,16,5.06,11.35,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,178.51
0.7,21,13,2453,11.52,17.84,-2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,457.11
0.13,33,9,1527,5.43,13.08,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,135.8
0.13,11,7,2345,6.4,23.73,-3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188.45
0.25,35,19,2311,13.18,18.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,228.68
0.77,33,25,3390,31.52,20.14,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1145.79
0.15,0,6,406,3.45,24.54,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,177.14
0.74,6,4,60,6.26,13.7,-3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,290.17
0.42,20,11,265328,442.6,51.01,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1719.76
0.31,19,8,0,99.08,61.41,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1011.59
0.23,0,0,1337,3.01,22.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,214.82
0.39,9,4,0,6.33,22.25,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,243.33
0.33,22,6,66359,112.01,95.91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,870.92
0.47,18,13,459,4.32,22.6,-4,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,300.58
0.05,30,13,1172668,1483.24,63.79,-2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1718.61
0.62,29,14,0,1060.14,48.17,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3269.56
0.14,23,8,10238,13.81,99.5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,683.15
0.53,26,10,2903,17.24,16.7,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,364.8
0.36,10,5,0,3.09,20.71,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,179.11
0.11,34,20,2887,5.27,18.97,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,192.32
0.63,35,14,0,13311.62,70.93,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,33409.21
0.55,33,7,8990,15.24,96.17,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1436.39
0.39,18,10,479,4.05,24.97,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,258.24
0.7,19,6,79610,343.71,35.75,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2727.76
0.31,0,14,22277,22.71,90.98,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,948.1
0,20,7,226,6.7,16.86,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,147.46
0.79,20,10,5363,10.23,40.16,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1147.33
0.17,23,6,759,4.94,13.72,-2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,141.1
0,15,0,1738,4.72,11.72,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,227.8
0.61,15,6,778,4.71,15.3,-4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,278.44
0.34,15,7,0,6.97,23.55,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,232.38
0.21,18,6,74014,159.08,82.99,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1028.76
0.62,30,11,445451,698.29,46.63,-1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,9342.88
0.31,12,7,22955,67.69,93.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,837.94
0.42,47,20,7922,11.35,99.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1279.12
0,0,26,18571,64.83,74.93,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,4194.45
0.31,37,18,125571,419.14,50.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1856.74
0.71,8,4,4824,16.89,10.95,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,251.15
0.08,6,5,5222,7.55,38.62,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,283.55
